payment_id,invoice_id,payment_date,amount,bank_account_ref
PMT-6628,INV-4628,2024-05-12,4549.88,BA-11673589
PMT-6629,INV-4629,2024-05-01,4718.95,BA-92210966
PMT-6630,INV-4630,2024-05-12,4718.95,BA-92210966
PMT-6631,INV-4631,2024-05-09,1068.66,BA-45052250
PMT-6632,INV-4632,2024-05-09,8168.7,BA-13137377
PMT-6633,INV-4633,2024-05-05,5606.83,BA-13099855
PMT-6634,INV-4634,2024-04-29,1499.56,BA-63621481
PMT-6635,INV-4635,2024-05-11,1461.22,BA-76904217
PMT-6636,INV-4636,2024-05-06,4229.18,BA-31587929
PMT-6637,INV-4637,2024-05-02,8095.88,BA-82928533
PMT-6638,INV-4638,2024-05-05,4886.21,BA-94212661
PMT-6639,INV-4639,2024-05-10,353.84,BA-68526645
PMT-6640,INV-4640,2024-05-09,1782.44,BA-63428001
PMT-6641,INV-4641,2024-05-07,2928.44,BA-30837589
PMT-6642,INV-4642,2024-04-29,3664.24,BA-68710931
PMT-6643,INV-4643,2024-05-05,2474.14,BA-22374072
PMT-6644,INV-4644,2024-05-01,1960.44,BA-20418044
PMT-6645,INV-4645,2024-05-01,3267.24,BA-43159683
PMT-6646,INV-4646,2024-05-04,248.3,BA-73721294
PMT-6647,INV-4647,2024-05-17,9513.53,BA-78851172
PMT-6648,INV-4648,2024-05-11,8470.55,BA-13137377
PMT-6649,INV-4649,2024-05-10,4785.71,BA-68866038
PMT-6650,INV-4650,2024-05-07,814.24,BA-50547885
PMT-6651,INV-4651,2024-05-03,2018.65,BA-76853417
PMT-6652,INV-4652,2024-05-06,2229.91,BA-39211874
PMT-6653,INV-4653,2024-05-17,4170.44,BA-66673996
PMT-6654,INV-4654,2024-05-05,3358.57,BA-98452642
PMT-6655,INV-4655,2024-05-03,2341.83,BA-62062410
PMT-6656,INV-4656,2024-05-14,3464.08,BA-91807500
PMT-6657,INV-4657,2024-05-10,3984.09,BA-22340236
PMT-6658,INV-4658,2024-05-04,2060.02,BA-98731771
PMT-6659,INV-4659,2024-05-20,1086.65,BA-67783637
PMT-6660,INV-4660,2024-05-20,1446.61,BA-70439125
PMT-6661,INV-4661,2024-05-09,6475.07,BA-61061966
PMT-6662,INV-4662,2024-05-03,4360.23,BA-93566919
PMT-6663,INV-4663,2024-05-05,1044.36,BA-72762334
PMT-6664,INV-4664,2024-05-12,299.39,BA-65421310
PMT-6665,INV-4665,2024-05-03,1560.89,BA-80263864
PMT-6666,INV-4666,2024-05-11,2079.59,BA-75248694
PMT-6667,INV-4667,2024-05-07,7494.39,BA-11573248
PMT-6668,INV-4668,2024-05-14,1605.9,BA-18558687
PMT-6669,INV-4669,2024-05-14,7940.41,BA-37910936
PMT-6670,INV-4670,2024-05-20,5949.22,BA-74651324
PMT-6671,INV-4671,2024-05-08,1364.08,BA-20855878
PMT-6672,INV-4672,2024-05-07,4864.05,BA-12426922
PMT-6673,INV-4673,2024-05-14,664.65,BA-27050801
PMT-6674,INV-4674,2024-05-11,1704.63,BA-22374072
PMT-6675,INV-4675,2024-05-14,492.82,BA-90013504
PMT-6676,INV-4676,2024-05-15,3225.49,BA-59773788
PMT-6677,INV-4677,2024-05-09,8566.35,BA-79092953
PMT-6678,INV-4678,2024-05-20,472.64,BA-71967692
PMT-6679,INV-4679,2024-05-07,3123.73,BA-85064182
PMT-6680,INV-4680,2024-05-11,523.85,BA-44970682
PMT-6681,INV-4681,2024-05-09,2435.24,BA-79510357
PMT-6682,INV-4682,2024-05-13,5904.59,BA-54791387
PMT-6683,INV-4683,2024-05-16,4871.5,BA-30040462
PMT-6684,INV-4684,2024-05-04,5629.08,BA-67794020
PMT-6685,INV-4685,2024-05-11,2826.78,BA-29676659
PMT-6686,INV-4686,2024-05-10,3606.11,BA-99394078
PMT-6687,INV-4687,2024-05-11,504.07,BA-42878944
PMT-6688,INV-4688,2024-05-16,5524.95,BA-99394078
PMT-6689,INV-4689,2024-05-15,1296.1,BA-83270296
PMT-6690,INV-4690,2024-05-11,4789.9,BA-87641264
PMT-6691,INV-4691,2024-05-19,5187.97,BA-47290936
PMT-6692,INV-4692,2024-05-12,2963.55,BA-38818470
PMT-6693,INV-4693,2024-05-04,871.39,BA-72762334
PMT-6694,INV-4694,2024-05-05,3267.14,BA-48578460
PMT-6695,INV-4695,2024-05-07,4182.22,BA-58567817
PMT-6696,INV-4696,2024-05-16,1150.44,BA-94083747
PMT-6697,INV-4697,2024-05-15,3772.62,BA-13856428
PMT-6698,INV-4698,2024-05-12,793.94,BA-73740242
PMT-6699,INV-4699,2024-05-14,2513.61,BA-72969404
PMT-6700,INV-4700,2024-05-05,3244.27,BA-27423955
PMT-6701,INV-4701,2024-05-20,764.95,BA-20855878
PMT-6702,INV-4702,2024-05-19,10134.3,BA-63428001
PMT-6703,INV-4703,2024-05-20,6055.65,BA-12474155
PMT-6704,INV-4704,2024-05-08,3332.84,BA-44841887
PMT-6705,INV-4705,2024-05-08,1681.27,BA-99295127
PMT-6706,INV-4706,2024-05-19,611.75,BA-95421131
PMT-6707,INV-4707,2024-05-22,1786.2,BA-25905184
PMT-6708,INV-4708,2024-05-20,1568.89,BA-55509142
PMT-6709,INV-4709,2024-05-07,10369.56,BA-76644552
PMT-6710,INV-4710,2024-05-17,816.56,BA-49868539
PMT-6711,INV-4711,2024-05-08,4801.61,BA-49505957
PMT-6712,INV-4712,2024-05-20,1236.44,BA-55402183
PMT-6713,INV-4713,2024-05-20,601.26,BA-19246924
PMT-6714,INV-4714,2024-05-10,2312.55,BA-92532369
PMT-6715,INV-4715,2024-05-12,2261.05,BA-50467677
PMT-6716,INV-4716,2024-05-18,8354.37,BA-42533856
PMT-6717,INV-4717,2024-05-19,745.6,BA-20014369
PMT-6718,INV-4718,2024-05-06,3625.56,BA-22678919
PMT-6719,INV-4719,2024-05-08,4369.86,BA-47203213
PMT-6720,INV-4720,2024-05-12,10886.18,BA-31667923
PMT-6721,INV-4721,2024-05-08,9559.74,BA-15838113
PMT-6722,INV-4722,2024-05-14,1879.49,BA-66126116
PMT-6723,INV-4723,2024-05-17,5968.46,BA-22145096
PMT-6724,INV-4724,2024-05-20,480.33,BA-50835013
PMT-6725,INV-4725,2024-05-21,4285.75,BA-41317839
PMT-6726,INV-4726,2024-05-13,8670.72,BA-13019113
PMT-6727,INV-4727,2024-05-16,697.1,BA-73632401
PMT-6728,INV-4728,2024-05-23,2360.66,BA-52423277
PMT-6729,INV-4729,2024-05-07,2920.78,BA-30491276
PMT-6730,INV-4730,2024-05-08,5811.57,BA-43310074
PMT-6731,INV-4731,2024-05-22,5557.74,BA-90800195
PMT-6732,INV-4732,2024-05-13,1136.31,BA-22309529
PMT-6733,INV-4733,2024-05-24,6290.69,BA-71325367
PMT-6734,INV-4734,2024-05-15,9204.85,BA-17626596
PMT-6735,INV-4735,2024-05-27,11981.21,BA-29434667
PMT-6736,INV-4736,2024-05-21,2585.97,BA-45570644
PMT-6737,INV-4737,2024-05-12,2087.11,BA-70584027
PMT-6738,INV-4738,2024-05-10,4824.66,BA-49966263
PMT-6739,INV-4739,2024-05-22,5177.77,BA-49505957
PMT-6740,INV-4740,2024-05-25,4361.32,BA-59857352
PMT-6741,INV-4741,2024-05-10,3770.14,BA-85196458
PMT-6742,INV-4742,2024-05-16,430.03,BA-63746500
PMT-6743,INV-4743,2024-05-25,3443.67,BA-75090595
PMT-6744,INV-4744,2024-05-14,1090.49,BA-21565931
PMT-6745,INV-4745,2024-05-25,3520.78,BA-93923346
PMT-6746,INV-4746,2024-05-19,3413.54,BA-54353024
PMT-6747,INV-4747,2024-05-15,549.44,BA-78259917
PMT-6748,INV-4748,2024-05-12,2745.09,BA-66951588
PMT-6749,INV-4749,2024-05-11,5984.94,BA-87641264
PMT-6750,INV-4750,2024-05-24,3503.02,BA-49677040
PMT-6751,INV-4751,2024-05-17,1594.42,BA-42824244
PMT-6752,INV-4752,2024-05-23,4748.54,BA-38163874
PMT-6753,INV-4753,2024-05-23,5097.21,BA-81900607
PMT-6754,INV-4754,2024-05-13,2257.79,BA-45951526
PMT-6755,INV-4755,2024-05-11,1415.26,BA-93425548
PMT-6756,INV-4756,2024-05-23,1153.03,BA-64728187
PMT-6757,INV-4757,2024-05-19,1836.62,BA-15471626
PMT-6758,INV-4758,2024-05-13,3144.89,BA-84360327
PMT-6759,INV-4759,2024-05-16,2166.85,BA-67151806
PMT-6760,INV-4760,2024-05-18,846.78,BA-12259115
PMT-6761,INV-4761,2024-05-21,2170.46,BA-53830486
PMT-6762,INV-4762,2024-05-12,6822.28,BA-93261023
PMT-6763,INV-4763,2024-05-13,2976.87,BA-90982378
PMT-6764,INV-4764,2024-05-25,5490.99,BA-52477713
PMT-6765,INV-4765,2024-05-25,2310.74,BA-93256282
PMT-6766,INV-4766,2024-05-18,1498.18,BA-68834689
PMT-6767,INV-4767,2024-05-15,1017.78,BA-11802069
PMT-6768,INV-4768,2024-05-26,2420.46,BA-97619725
PMT-6769,INV-4769,2024-05-10,1318.36,BA-27050801
PMT-6770,INV-4770,2024-05-26,6159.39,BA-32159234
PMT-6771,INV-4771,2024-05-10,1569.72,BA-59922283
PMT-6772,INV-4772,2024-05-25,1123.54,BA-40876426
PMT-6773,INV-4773,2024-05-11,2593.79,BA-56165549
PMT-6774,INV-4774,2024-05-27,6736.93,BA-72590981
PMT-6775,INV-4775,2024-05-17,4439.23,BA-25194192
PMT-6776,INV-4776,2024-05-25,2033.24,BA-80025708
PMT-6777,INV-4777,2024-05-14,1313.97,BA-50527182
PMT-6778,INV-4778,2024-05-22,5887.64,BA-81232198
PMT-6779,INV-4779,2024-05-15,1172.25,BA-45188193
PMT-6780,INV-4780,2024-05-23,529.28,BA-18329487
PMT-6781,INV-4781,2024-05-21,1919.04,BA-43095058
PMT-6782,INV-4782,2024-05-12,2563.42,BA-36192056
PMT-6783,INV-4783,2024-05-22,3958.66,BA-44709914
PMT-6784,INV-4784,2024-05-16,3047.49,BA-90068835
PMT-6785,INV-4785,2024-05-18,4305.94,BA-47455108
PMT-6786,INV-4786,2024-05-11,4314.9,BA-92771958
PMT-6787,INV-4787,2024-05-25,2559.41,BA-99221985
PMT-6788,INV-4788,2024-05-13,1630.98,BA-35729775
PMT-6789,INV-4789,2024-05-25,1628.25,BA-60485796
PMT-6790,INV-4790,2024-05-17,3309.72,BA-67717430
PMT-6791,INV-4791,2024-05-12,5316.18,BA-97983916
PMT-6792,INV-4792,2024-05-20,3080.43,BA-88198558
PMT-6793,INV-4793,2024-05-25,1264.42,BA-91628191
PMT-6794,INV-4794,2024-05-15,482.82,BA-90546652
PMT-6795,INV-4795,2024-05-17,1352.37,BA-13255679
PMT-6796,INV-4796,2024-05-20,880.82,BA-92106366
PMT-6797,INV-4797,2024-05-21,2440.07,BA-12871813
PMT-6798,INV-4798,2024-05-30,5583.69,BA-37837083
PMT-6799,INV-4799,2024-05-18,973.09,BA-99394078
PMT-6800,INV-4800,2024-05-14,2379.1,BA-99864306
PMT-6801,INV-4801,2024-05-24,3282.12,BA-63621481
PMT-6802,INV-4802,2024-05-12,2444.94,BA-88595657
PMT-6803,INV-4803,2024-05-17,3658.79,BA-17246803
PMT-6804,INV-4804,2024-05-12,2350.33,BA-91907998
PMT-6805,INV-4805,2024-05-23,1123.11,BA-81900607
PMT-6806,INV-4806,2024-05-27,3566.0,BA-19246924
PMT-6807,INV-4807,2024-05-19,2821.21,BA-29647200
PMT-6808,INV-4808,2024-05-14,2307.48,BA-56100526
PMT-6809,INV-4809,2024-05-27,689.07,BA-60430939
PMT-6810,INV-4810,2024-05-23,258.36,BA-95117226
PMT-6811,INV-4811,2024-05-28,3130.45,BA-30843473
PMT-6812,INV-4812,2024-05-27,2152.93,BA-92210966
PMT-6813,INV-4813,2024-05-18,3951.36,BA-14223373
PMT-6814,INV-4814,2024-05-18,2764.86,BA-54529810
PMT-6815,INV-4815,2024-05-18,4219.17,BA-71167514
PMT-6816,INV-4816,2024-05-27,1727.54,BA-53703122
PMT-6817,INV-4817,2024-05-19,4789.52,BA-36818248
PMT-6818,INV-4818,2024-05-22,2933.16,BA-58775543
PMT-6819,INV-4819,2024-05-27,2785.1,BA-21285375
PMT-6820,INV-4820,2024-05-21,943.27,BA-53393824
PMT-6821,INV-4821,2024-05-20,2585.66,BA-51519704
PMT-6822,INV-4822,2024-05-23,861.0,BA-16252221
PMT-6823,INV-4823,2024-05-14,2191.63,BA-95988827
PMT-6824,INV-4824,2024-05-26,420.16,BA-65779753
PMT-6825,INV-4825,2024-05-18,4790.73,BA-45479229
PMT-6826,INV-4826,2024-05-23,2036.27,BA-83587246
PMT-6827,INV-4827,2024-05-26,634.2,BA-45951526
PMT-6828,INV-4828,2024-05-13,5793.9,BA-98027796
PMT-6829,INV-4829,2024-05-31,5831.76,BA-86452799
PMT-6830,INV-4830,2024-05-24,4910.95,BA-12349408
PMT-6831,INV-4831,2024-05-18,10008.83,BA-37267733
PMT-6832,INV-4832,2024-05-20,2350.96,BA-52410090
PMT-6833,INV-4833,2024-05-13,5726.97,BA-76825389
PMT-6834,INV-4834,2024-05-20,918.32,BA-88592782
PMT-6835,INV-4835,2024-05-24,4744.06,BA-13856428
PMT-6836,INV-4836,2024-05-30,2326.85,BA-22046497
PMT-6837,INV-4837,2024-05-31,1269.69,BA-44112965
PMT-6838,INV-4838,2024-06-02,2246.26,BA-70241505
PMT-6839,INV-4839,2024-06-02,1545.83,BA-53560039
PMT-6840,INV-4840,2024-05-28,1177.01,BA-28615439
PMT-6841,INV-4841,2024-05-20,2463.88,BA-42693863
PMT-6842,INV-4842,2024-05-24,2484.15,BA-81658059
PMT-6843,INV-4843,2024-05-23,11545.26,BA-98849207
PMT-6844,INV-4844,2024-06-02,263.91,BA-50420337
PMT-6845,INV-4845,2024-05-19,712.32,BA-95537118
PMT-6846,INV-4846,2024-05-24,1007.41,BA-10833583
PMT-6847,INV-4847,2024-05-29,2696.74,BA-30936048
PMT-6848,INV-4848,2024-05-20,423.22,BA-94650589
PMT-6849,INV-4849,2024-05-20,598.81,BA-60817437
PMT-6850,INV-4850,2024-06-01,883.66,BA-69967057
PMT-6851,INV-4851,2024-05-20,1894.07,BA-63246742
PMT-6852,INV-4852,2024-06-03,2533.49,BA-57261417
PMT-6853,INV-4853,2024-05-26,3917.15,BA-47522967
PMT-6854,INV-4854,2024-05-17,1742.44,BA-70661014
PMT-6855,INV-4855,2024-05-21,3121.31,BA-15723892
PMT-6856,INV-4856,2024-05-23,4962.68,BA-93023765
PMT-6857,INV-4857,2024-05-29,2178.87,BA-38881120
PMT-6858,INV-4858,2024-05-22,2555.78,BA-90695848
PMT-6859,INV-4859,2024-05-19,1082.18,BA-68834689
PMT-6860,INV-4860,2024-06-04,1365.64,BA-27029615
PMT-6861,INV-4861,2024-05-31,5340.02,BA-88391409
PMT-6862,INV-4862,2024-05-30,4402.95,BA-59922283
PMT-6863,INV-4863,2024-05-25,8653.35,BA-95149012
PMT-6864,INV-4864,2024-06-04,2726.72,BA-77763630
PMT-6865,INV-4865,2024-05-24,730.44,BA-53393824
PMT-6866,INV-4866,2024-05-21,3911.08,BA-21754281
PMT-6867,INV-4867,2024-05-25,3951.69,BA-47455108
PMT-6868,INV-4868,2024-05-30,951.45,BA-33540679
PMT-6869,INV-4869,2024-05-20,5223.13,BA-48638813
PMT-6870,INV-4870,2024-05-18,825.66,BA-62203809
PMT-6871,INV-4871,2024-05-30,2529.4,BA-46206593
PMT-6872,INV-4872,2024-05-20,3522.62,BA-45014973
PMT-6873,INV-4873,2024-05-17,2256.19,BA-54147722
PMT-6874,INV-4874,2024-05-26,4703.88,BA-52423277
PMT-6875,INV-4875,2024-05-19,3304.7,BA-48699623
PMT-6876,INV-4876,2024-05-26,8563.59,BA-12474155
PMT-6877,INV-4877,2024-05-22,3354.45,BA-35153788
PMT-6878,INV-4878,2024-05-21,1053.19,BA-50539173
PMT-6879,INV-4879,2024-05-30,2810.97,BA-22175495
PMT-6880,INV-4880,2024-05-19,3831.88,BA-92771958
PMT-6881,INV-4881,2024-06-02,1998.17,BA-43239798
PMT-6882,INV-4882,2024-05-30,1548.14,BA-84360327
PMT-6883,INV-4883,2024-05-27,4548.01,BA-24708658
PMT-6884,INV-4884,2024-06-03,1781.87,BA-76385704
PMT-6885,INV-4885,2024-06-05,4194.51,BA-35811244
PMT-6886,INV-4886,2024-05-21,2541.76,BA-10549434
PMT-6887,INV-4887,2024-06-01,4966.34,BA-56681418
PMT-6888,INV-4888,2024-05-25,3044.84,BA-75745233
PMT-6889,INV-4889,2024-06-02,10883.03,BA-52107570
PMT-6890,INV-4890,2024-06-03,3354.75,BA-34367415
PMT-6891,INV-4891,2024-06-05,2563.85,BA-84321185
PMT-6892,INV-4892,2024-05-29,3423.69,BA-73721294
PMT-6893,INV-4893,2024-06-03,1677.43,BA-67411315
PMT-6894,INV-4894,2024-06-04,6324.82,BA-19437596
PMT-6895,INV-4895,2024-05-24,5724.59,BA-95405246
PMT-6896,INV-4896,2024-05-31,309.36,BA-45405683
PMT-6897,INV-4897,2024-05-20,4172.97,BA-48607563
PMT-6898,INV-4898,2024-06-06,1370.2,BA-61688682
PMT-6899,INV-4899,2024-05-27,2709.01,BA-35493421
PMT-6900,INV-4900,2024-06-06,4638.72,BA-20923381
PMT-6901,INV-4901,2024-05-31,1595.35,BA-22120276
PMT-6902,INV-4902,2024-05-24,2913.84,BA-73520992
PMT-6903,INV-4903,2024-05-27,2862.94,BA-50469503
PMT-6904,INV-4904,2024-05-26,1255.2,BA-24343810
PMT-6905,INV-4905,2024-06-01,2449.17,BA-70439125
PMT-6906,INV-4906,2024-05-30,1173.35,BA-41388998
PMT-6907,INV-4907,2024-06-04,4808.41,BA-97575082
PMT-6908,INV-4908,2024-05-27,3051.56,BA-19814103
PMT-6909,INV-4909,2024-05-21,3519.32,BA-53513763
PMT-6910,INV-4910,2024-05-20,544.9,BA-99864306
PMT-6911,INV-4911,2024-06-03,4198.85,BA-30040462
PMT-6912,INV-4912,2024-05-25,833.31,BA-15590093
PMT-6913,INV-4913,2024-05-30,958.37,BA-89976351
PMT-6914,INV-4914,2024-05-20,3686.33,BA-62148384
PMT-6915,INV-4915,2024-06-03,2411.04,BA-59857352
PMT-6916,INV-4916,2024-06-04,3267.88,BA-96861466
PMT-6917,INV-4917,2024-05-30,7245.21,BA-83960310
PMT-6918,INV-4918,2024-05-25,2890.98,BA-49333645
PMT-6919,INV-4919,2024-06-03,3291.31,BA-30729474
PMT-6920,INV-4920,2024-05-30,1256.61,BA-99635023
PMT-6921,INV-4921,2024-05-27,2925.56,BA-64941311
PMT-6922,INV-4922,2024-06-02,431.44,BA-10549434
PMT-6923,INV-4923,2024-05-22,2517.29,BA-47929020
PMT-6924,INV-4924,2024-05-26,167.66,BA-76365510
PMT-6925,INV-4925,2024-06-06,3056.95,BA-53513763
PMT-6926,INV-4926,2024-06-02,3999.77,BA-37543830
PMT-6927,INV-4927,2024-06-01,5092.72,BA-95149012
PMT-6928,INV-4928,2024-05-24,7346.9,BA-76179637
PMT-6929,INV-4929,2024-05-27,3960.32,BA-27874421
PMT-6930,INV-4930,2024-05-31,2007.94,BA-72163898
PMT-6931,INV-4931,2024-05-31,556.86,BA-25716331
PMT-6932,INV-4932,2024-06-01,331.67,BA-59117315
PMT-6933,INV-4933,2024-06-05,1426.55,BA-57097108
PMT-6934,INV-4934,2024-06-03,2084.69,BA-84360327
PMT-6935,INV-4935,2024-05-27,4458.04,BA-10527808
PMT-6936,INV-4936,2024-05-30,1192.08,BA-87038027
PMT-6937,INV-4937,2024-05-29,2565.88,BA-58258464
PMT-6938,INV-4938,2024-05-31,3160.26,BA-40438711
PMT-6939,INV-4939,2024-05-26,197.11,BA-51942343
PMT-6940,INV-4940,2024-05-24,2816.06,BA-60352953
PMT-6941,INV-4941,2024-06-08,980.17,BA-27388652
PMT-6942,INV-4942,2024-05-27,3577.49,BA-28598890
PMT-6943,INV-4943,2024-06-04,7733.18,BA-60181809
PMT-6944,INV-4944,2024-06-05,3624.75,BA-57740731
PMT-6945,INV-4945,2024-05-25,3852.06,BA-24081833
PMT-6946,INV-4946,2024-06-07,3488.48,BA-80297512
PMT-6947,INV-4947,2024-06-10,2344.21,BA-34949696
PMT-6948,INV-4948,2024-06-06,1991.45,BA-47840444
PMT-6949,INV-4949,2024-06-02,8861.56,BA-31816364
PMT-6950,INV-4950,2024-06-10,1170.2,BA-20460227
PMT-6951,INV-4951,2024-06-10,743.23,BA-45052250
PMT-6952,INV-4952,2024-06-04,6401.11,BA-33651543
PMT-6953,INV-4953,2024-06-04,1019.73,BA-72365992
PMT-6954,INV-4954,2024-06-06,1433.15,BA-59395387
PMT-6955,INV-4955,2024-06-03,2615.13,BA-59395387
PMT-6956,INV-4956,2024-05-29,8998.02,BA-76864005
PMT-6957,INV-4957,2024-06-08,2606.67,BA-65402616
PMT-6958,INV-4958,2024-05-24,4163.21,BA-95659109
PMT-6959,INV-4959,2024-05-29,3082.17,BA-47203213
PMT-6960,INV-4960,2024-06-05,3614.51,BA-24371507
PMT-6961,INV-4961,2024-06-04,3813.25,BA-11404137
PMT-6962,INV-4962,2024-05-27,1933.5,BA-91615514
PMT-6963,INV-4963,2024-06-02,9200.83,BA-57722796
PMT-6964,INV-4964,2024-06-10,434.42,BA-55402183
PMT-6965,INV-4965,2024-05-30,1887.93,BA-41132723
PMT-6966,INV-4966,2024-05-31,8685.47,BA-67794020
PMT-6967,INV-4967,2024-06-12,2367.55,BA-45052250
PMT-6968,INV-4968,2024-05-31,7569.38,BA-51554798
PMT-6969,INV-4969,2024-06-05,2974.92,BA-46074069
PMT-6970,INV-4970,2024-06-03,3268.71,BA-57864027
PMT-6971,INV-4971,2024-06-02,1105.31,BA-30047826
PMT-6972,INV-4972,2024-05-30,1411.82,BA-54030605
PMT-6973,INV-4973,2024-05-27,2704.44,BA-77867728
PMT-6974,INV-4974,2024-06-08,2547.02,BA-96686222
PMT-6975,INV-4975,2024-06-12,5332.62,BA-17933677
PMT-6976,INV-4976,2024-05-26,3702.14,BA-70025882
PMT-6977,INV-4977,2024-05-31,2487.99,BA-43971558
PMT-6978,INV-4978,2024-05-25,4016.28,BA-65947402
PMT-6979,INV-4979,2024-06-11,1268.09,BA-37216185
PMT-6980,INV-4980,2024-06-07,1919.71,BA-46375806
PMT-6981,INV-4981,2024-06-11,2695.19,BA-29094692
PMT-6982,INV-4982,2024-06-02,1513.45,BA-15590093
PMT-6983,INV-4983,2024-05-25,3921.54,BA-10833583
PMT-6984,INV-4984,2024-05-27,2639.63,BA-19103678
PMT-6985,INV-4985,2024-05-25,5450.56,BA-49585217
PMT-6986,INV-4986,2024-05-30,2300.89,BA-17999533
PMT-6987,INV-4987,2024-05-28,3716.15,BA-81232198
PMT-6988,INV-4988,2024-06-02,1722.37,BA-61482749
PMT-6989,INV-4989,2024-05-26,1265.77,BA-34765747
PMT-6990,INV-4990,2024-05-31,1941.02,BA-66610985
PMT-6991,INV-4991,2024-06-02,4901.35,BA-15590093
PMT-6992,INV-4992,2024-05-31,1171.97,BA-58288736
PMT-6993,INV-4993,2024-06-03,1313.67,BA-58337875
PMT-6994,INV-4994,2024-06-02,355.31,BA-12259115
PMT-6995,INV-4995,2024-05-26,5601.4,BA-13930009
PMT-6996,INV-4996,2024-05-26,5119.78,BA-95344481
PMT-6997,INV-4997,2024-05-29,6191.3,BA-61614871
PMT-6998,INV-4998,2024-05-28,1552.6,BA-90068835
PMT-6999,INV-4999,2024-05-28,3434.57,BA-32160892
PMT-7000,INV-5000,2024-06-01,768.49,BA-69382640
PMT-7001,INV-5001,2024-05-30,1196.66,BA-30837589
PMT-7002,INV-5002,2024-06-11,2235.87,BA-78851172
PMT-7003,INV-5003,2024-06-06,890.14,BA-99864306
PMT-7004,INV-5004,2024-05-29,1301.4,BA-41019536
PMT-7005,INV-5005,2024-06-12,1551.22,BA-50710220
PMT-7006,INV-5006,2024-06-07,5802.21,BA-46466681
PMT-7007,INV-5007,2024-06-06,3947.14,BA-71167514
PMT-7008,INV-5008,2024-06-05,5569.64,BA-15307809
PMT-7009,INV-5009,2024-06-09,1059.79,BA-30837589
PMT-7010,INV-5010,2024-06-11,701.56,BA-83202498
PMT-7011,INV-5011,2024-06-04,421.65,BA-14544696
PMT-7012,INV-5012,2024-06-06,3173.54,BA-88175833
PMT-7013,INV-5013,2024-05-28,1883.47,BA-44841887
PMT-7014,INV-5014,2024-05-29,7383.07,BA-20418044
PMT-7015,INV-5015,2024-06-04,3425.67,BA-77854192
PMT-7016,INV-5016,2024-06-04,6498.71,BA-72265799
PMT-7017,INV-5017,2024-06-07,6017.23,BA-76640001
PMT-7018,INV-5018,2024-06-01,1344.56,BA-79328247
PMT-7019,INV-5019,2024-06-01,5364.45,BA-94507092
PMT-7020,INV-5020,2024-05-31,6194.28,BA-89452978
PMT-7021,INV-5021,2024-06-07,2944.71,BA-65740154
PMT-7022,INV-5022,2024-06-03,1191.66,BA-74628898
PMT-7023,INV-5023,2024-06-09,5675.1,BA-94160208
PMT-7024,INV-5024,2024-06-09,2299.63,BA-48699623
PMT-7025,INV-5025,2024-06-15,2099.05,BA-35811244
PMT-7026,INV-5026,2024-06-14,3544.95,BA-10256129
PMT-7027,INV-5027,2024-06-03,4089.52,BA-18329487
PMT-7028,INV-5028,2024-06-05,793.67,BA-70439125
PMT-7029,INV-5029,2024-06-16,5770.12,BA-51856109
PMT-7030,INV-5030,2024-05-31,6147.09,BA-74628898
PMT-7031,INV-5031,2024-06-03,9342.77,BA-50686900
PMT-7032,INV-5032,2024-06-13,8513.78,BA-55392851
PMT-7033,INV-5033,2024-06-12,4408.69,BA-17300509
PMT-7034,INV-5034,2024-06-09,5832.27,BA-27354242
PMT-7035,INV-5035,2024-05-31,1523.13,BA-56573688
PMT-7036,INV-5036,2024-06-07,552.28,BA-42301241
PMT-7037,INV-5037,2024-06-09,530.63,BA-79476293
PMT-7038,INV-5038,2024-06-02,1154.64,BA-45570644
PMT-7039,INV-5039,2024-06-15,1459.18,BA-56911734
PMT-7040,INV-5040,2024-06-03,4824.22,BA-87578838
PMT-7041,INV-5041,2024-06-02,1651.16,BA-74780629
PMT-7042,INV-5042,2024-06-18,1999.55,BA-36271930
PMT-7043,INV-5043,2024-06-04,1946.1,BA-22120276
PMT-7044,INV-5044,2024-06-06,212.71,BA-59106734
PMT-7045,INV-5045,2024-06-14,7043.17,BA-66230047
PMT-7046,INV-5046,2024-06-14,1971.96,BA-94876303
PMT-7047,INV-5047,2024-06-07,2592.29,BA-93351060
PMT-7048,INV-5048,2024-06-02,4188.27,BA-92227093
PMT-7049,INV-5049,2024-06-15,2474.61,BA-38019720
PMT-7050,INV-5050,2024-06-18,2400.38,BA-50420337
PMT-7051,INV-5051,2024-06-13,3398.6,BA-64941311
PMT-7052,INV-5052,2024-06-04,4375.95,BA-97983916
PMT-7053,INV-5053,2024-05-31,6813.68,BA-63907779
PMT-7054,INV-5054,2024-06-06,1652.47,BA-14417590
PMT-7055,INV-5055,2024-06-19,3408.42,BA-80901507
PMT-7056,INV-5056,2024-06-07,3098.69,BA-60928773
PMT-7057,INV-5057,2024-06-04,6733.98,BA-46395401
PMT-7058,INV-5058,2024-06-15,1658.3,BA-35676674
PMT-7059,INV-5059,2024-06-08,6673.07,BA-61061966
PMT-7060,INV-5060,2024-06-09,4922.01,BA-65470372
PMT-7061,INV-5061,2024-06-17,2327.26,BA-56735618
PMT-7062,INV-5062,2024-06-14,5591.48,BA-92660167
PMT-7063,INV-5063,2024-06-17,1107.64,BA-16815618
PMT-7064,INV-5064,2024-06-18,9030.98,BA-89452978
PMT-7065,INV-5065,2024-06-11,1295.77,BA-58775543
